Station Number,Station Name,Province,Status,Latitude,Longitude,Year From,Year To,Gross Drainage Area (km2),Effective Drainage Area (km2),Regulation,Data Type,Operation Schedule,Sediment,RHBN,Real-Time,Datum Name,Publishing Office,Operating Agency,Contributed
05EB001,HASTINGS CREEK NEAR LINDBROOK,AB,Discontinued,53.40861,-112.82722,1916,1922,295,,N,Flow,Seasonal,N,N,N,,CALGARY,,N
05EB002,BEAVERHILL CREEK NEAR MUNDARE,AB,Discontinued,53.56667,-112.5,1919,1931,2110,,N,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB003,BEAVERHILL LAKE NEAR MUNDARE,AB,Discontinued,53.55,-112.5,1919,1930,2070,1290,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB004,HASTINGS LAKE NEAR NORTH COOKING LAKE,AB,Discontinued,53.41667,-112.94444,1919,1949,279,279,,Level,Seasonal,N,N,N,RECLAMATION SERVICE OF CANADA DATUM,CALGARY,,N
05EB005,SISIB LAKE NEAR NORTH COOKING LAKE,AB,Discontinued,53.40806,-112.96389,1919,1922,9.45,9.45,,Level,Seasonal,N,N,N,RECLAMATION SERVICE OF CANADA DATUM,CALGARY,,N
05EB006,COOKING LAKE CREEK NEAR NORTH COOKING LAKE,AB,Discontinued,53.44167,-112.93889,1920,1922,196,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB007,COOKING LAKE NEAR NORTH COOKING LAKE,AB,Discontinued,53.46806,-113,1919,1941,196,196,N,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EB008,BEAVERHILL LAKE NEAR TOFIELD,AB,Discontinued,53.36667,-112.56667,1918,1923,2070,1290,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB009,STOVE LAKE NEAR TOFIELD,AB,Discontinued,53.33333,-112.91194,1930,1930,155,,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB010,KATCHEMUT CREEK NEAR TOFIELD,AB,Discontinued,53.33333,-112.90833,1930,1930,155,,N,Flow,Seasonal,N,N,N,,CALGARY,,N
05EB011,HASTINGS LAKE NEAR DEVILLE,AB,Discontinued,53.425,-112.90056,1972,1995,279,279,,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EB012,COOKING LAKE AT COOKING LAKE,AB,Discontinued,53.41639,-113.12083,1972,1995,196,196,,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EB013,MINISTIK LAKE NEAR NEW SAREPTA,AB,Discontinued,53.32972,-113.05556,1972,1996,60.3,60.3,,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EB014,MIQUELON LAKE AT PROVINCIAL PARK,AB,Discontinued,53.24639,-112.90667,1972,1995,38.3,38.3,,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EB015,BEAVERHILL CREEK NEAR THE MOUTH,AB,Discontinued,53.88917,-112.94917,1974,1986,2930,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB016,AMISK CREEK NEAR SHONTS,AB,Discontinued,53.30972,-112.55278,1975,1996,377,333,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EB902,POINTE-AUX-PINS CREEK NEAR ARDROSSAN,AB,Active,53.59944,-113.16361,1979,2022,106,63.2,N,Flow,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EB909,POINTE-AUX-PINS TRIBUTARY NO. 1 NEAR ARDROSSAN,AB,Discontinued,53.57861,-113.14667,1981,1996,17.8,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EB910,POINTE-AUX-PINS TRIBUTARY NO. 2 NEAR ARDROSSAN,AB,Discontinued,53.59178,-113.14761,1981,2009,8.1,8.1,N,Flow,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EB911,POINTE-AUX-PINS TRIBUTARY NO. 3 NEAR ARDROSSAN,AB,Discontinued,53.59556,-113.14639,1981,1996,3.55,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EC001,SMOKY LAKE NEAR WARSPITE,AB,Discontinued,54.10472,-112.58333,1919,1922,232,198,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EC002,WASKATENAU CREEK NEAR WASKATENAU,AB,Active,54.12306,-112.78278,1966,2022,313,207,N,Flow,Seasonal,Y,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EC003,REDWATER RIVER NEAR REDWATER,AB,Discontinued,53.94861,-113.05833,1972,1978,1490,1060,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N
05EC004,NAMEPI CREEK NEAR THE MOUTH,AB,Discontinued,54.02972,-112.84556,1975,1995,720,586,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EC005,REDWATER RIVER NEAR THE MOUTH,AB,Active,53.8966,-112.99602,1978,2022,1600,1170,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05EC006,WHITE EARTH CREEK NEAR SMOKY LAKE,AB,Discontinued,54.11556,-112.3,1985,1995,1000,934,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EC007,REDWATER RIVER NEAR VIMY,AB,Discontinued,54.09417,-113.56639,1985,1995,469,469,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05ED001,STONY CREEK NEAR SADDLE LAKE,AB,Discontinued,54.02444,-111.69833,1977,1977,543,217,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,CALGARY,,N
05ED002,ATIMOSWE CREEK NEAR ELK POINT,AB,Active,53.8888,-110.9211,1975,2022,368,312,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05ED003,MOOSEHILLS CREEK NEAR ELK POINT,AB,Discontinued,53.93448,-110.77714,1978,2009,41,37.7,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EE001,VERMILION RIVER NEAR MANNVILLE,AB,Discontinued,53.375,-111.175,1976,1983,5740,2320,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05EE002,VERMILION RIVER AT LEA PARK,AB,Discontinued,53.65556,-110.33889,1970,1970,7940,3630,R,Flow,Seasonal,N,N,N,,CALGARY,,N
05EE003,VERMILION RIVER NEAR VEGREVILLE,AB,Discontinued,53.465,-112.06444,1967,1986,1590,613,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N
05EE004,VERMILION RIVER NEAR HAZELDINE,AB,Discontinued,53.62694,-110.42222,1971,1979,7830,3570,R,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N
05EE005,STRETTON CREEK NEAR MARWAYNE,AB,Active,53.44246,-110.32566,1978,2022,74,56.3,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05EE006,VERMILION RIVER TRIBUTARY NEAR BRUCE,AB,Active,53.29409,-112.04985,1978,2022,46.4,19.9,N,Flow and Level,Seasonal,N,Y,Y,ASSUMED DATUM,CALGARY,,N
05EE007,VERMILION RIVER NEAR MARWAYNE,AB,Active,53.49162,-110.3988,1979,2022,7260,2000,R,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N
05EE008,VERMILION PARK LAKE NEAR VERMILION,AB,Active,53.36117,-110.86056,1983,2022,6120,1640,N,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EE009,VERMILION RIVER AT VEGREVILLE,AB,Active,53.49118,-112.0398,1987,2022,1620,367,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N
05EE010,VERMILION RIVER AT RANGE ROAD NO. 105,AB,Active,53.61928,-111.45168,2006,2022,3860,1050,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05EE011,VERMILION LAKES NEAR MORECAMBE,AB,Active,53.64189,-111.47577,2006,2022,3810,1030,R,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05EE913,VERMILION RIVER DRAINAGE NEAR HOLDEN,AB,Discontinued,53.13028,-112.40889,1981,1993,56.4,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EE915,VERMILION RIVER DRAINAGE NEAR BRUCE,AB,Discontinued,53.17694,-112.06833,1981,1983,401,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EE930,VERMILION RIVER NEAR BEAUVALLON,AB,Discontinued,53.59222,-111.40222,1996,2006,3880,1070,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05EF003,NORTH SASKATCHEWAN RIVER AT LEA PARK,AB,Discontinued,53.65833,-110.33889,1970,1971,47700,38200,R,Flow,Seasonal,N,N,N,,CALGARY,,N
05FA001,BATTLE RIVER NEAR PONOKA,AB,Active,52.66325,-113.58141,1913,2022,1820,1550,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA002,PIGEON LAKE CREEK NEAR WESTEROSE,AB,Discontinued,52.95833,-113.96944,1924,1931,284,284,R,Flow,Continuous,N,N,N,,CALGARY,,N
05FA003,BITTERN LAKE AT BITTERN LAKE,AB,Discontinued,53.01667,-113.03333,1918,1922,386,,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA004,BIG HAY LAKE NEAR MILLET,AB,Discontinued,53.15,-113.16667,1918,1922,174,,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA005,BIG HAY LAKE DITCH NEAR MILLET,AB,Discontinued,53.11667,-113.15,1919,1922,,,R,Flow,Seasonal,N,N,N,,CALGARY,,N
05FA006,DRIEDMEAT LAKE NEAR EDBERG,AB,Discontinued,52.85,-112.75,1920,1930,7240,3860,,Level,Seasonal,N,N,N,TOPOGRAPHIC SURVEY DATUM,CALGARY,,N
05FA007,PIPESTONE CREEK NEAR MILLET,AB,Discontinued,53.08,-113.46528,1925,1925,299,219,N,Flow,Seasonal,N,N,N,,CALGARY,,N
05FA008,BIGSTONE CREEK NEAR BIGSTONE,AB,Discontinued,53.03833,-113.43556,1925,1925,663,573,R,Flow,Seasonal,N,N,N,,CALGARY,,N
05FA009,PIGEON LAKE NEAR WESTEROSE,AB,Discontinued,52.95833,-113.96944,1924,1931,284,284,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA010,CAMROSE CREEK AT CAMROSE,AB,Discontinued,53.01667,-112.83333,1931,1931,496,71.2,N,Flow,Miscellaneous,N,N,N,,CALGARY,,N
05FA011,BATTLE RIVER AT DUHAMEL,AB,Active,52.94859,-112.96467,2011,2022,5010,2920,N,Flow and Level,Continuous,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA012,PIPESTONE CREEK NEAR WETASKIWIN,AB,Active,53.0368,-113.32314,1972,2022,1030,733,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA013,PIGEON LAKE AT PIGEON LAKE PROVINCIAL PARK,AB,Active,53.02378,-114.1265,1972,2022,283,283,,Level,Seasonal,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05FA014,MASKWA CREEK NO. 1 ABOVE BEARHILLS LAKE,AB,Active,52.78509,-113.62909,1972,2022,79.1,61.2,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA015,MASKWA CREEK NO. 2 ABOVE BEARHILLS LAKE,AB,Discontinued,52.81389,-113.61667,1972,1973,109,95.8,N,Flow,Seasonal,N,N,N,,CALGARY,,N
05FA016,COAL LAKE RESERVOIR NEAR WETASKIWIN,AB,Active,53.0031,-113.21913,1993,2022,176,65.4,R,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05FA017,PIGEON LAKE CREEK NEAR THE MOUTH,AB,Discontinued,52.85139,-113.89583,1974,1978,383,382,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA018,DRIEDMEAT CREEK NEAR THE MOUTH,AB,Discontinued,52.88139,-112.63889,1975,1995,1150,158,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA019,PIGEON LAKE CREEK NEAR USONA,AB,Discontinued,52.86944,-113.89639,1978,1995,377,376,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA020,DRIEDMEAT LAKE AT OUTFLOW,AB,Active,52.785,-112.71611,2010,2022,7230,3300,R,Level,Continuous,N,N,N,GEODETIC SURVEY OF CANADA DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05FA021,BATTLE RIVER BELOW PIPESTONE CREEK,AB,Discontinued,52.96806,-113.07222,1977,1978,4870,3270,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05FA022,PIPESTONE CREEK BELOW BIGSTONE CREEK,AB,Discontinued,53.04028,-113.365,1979,1990,1020,843,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA023,BATTLE RIVER ABOVE PIPESTONE CREEK,AB,Discontinued,52.95861,-113.17222,1984,1986,2800,2140,N,Flow,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05FA024,WEILLER CREEK NEAR WETASKIWIN,AB,Active,52.95916,-113.27995,1984,2022,236,90.1,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA025,CAMROSE CREEK NEAR CAMROSE,AB,Active,53.04147,-112.82995,2006,2022,460,31.7,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FA026,WOLF CREEK AT TOWNSHIP ROAD NO. 410,AB,Discontinued,52.49209,-113.69463,2007,2009,76.3,67.8,,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FA912,MUSKEG CREEK NEAR WESTEROSE,AB,Discontinued,52.86833,-113.9575,1982,1990,91.7,87.7,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05FB001,THOMAS LAKE NEAR VIKING,AB,Discontinued,53.1,-111.71667,1919,1941,127,127,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FB002,IRON CREEK NEAR HARDISTY,AB,Active,52.708,-111.31039,1964,2022,3500,815,N,Flow and Level,Seasonal,Y,Y,Y,ASSUMED DATUM,CALGARY,,N
05FB003,IRON CREEK NEAR VIKING,AB,Discontinued,53.01611,-111.90194,1978,1995,121,68.9,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FC001,BATTLE RIVER NEAR FORESTBURG,AB,Active,52.57406,-112.34165,1968,2022,7680,3620,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FC002,BIGKNIFE CREEK NEAR GADSBY,AB,Active,52.51738,-112.35596,1967,2022,281,194,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FC003,MEETING CREEK NEAR THE MOUTH,AB,Discontinued,52.55278,-112.41111,1972,1984,1500,595,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FC004,PAINTEARTH CREEK NEAR HALKIRK,AB,Active,52.38555,-112.13808,1982,2022,191,171,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FC005,REDWILLOW CREEK NEAR RED WILLOW,AB,Discontinued,52.52167,-112.38694,1984,1991,825,325,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FC006,MEETING CREEK NEAR DONALDA,AB,Discontinued,52.58,-112.5325,1985,1991,472,203,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FC007,YOUNG CREEK NEAR CASTOR,AB,Active,52.25919,-111.7301,1986,2022,76.5,72.9,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FC008,BATTLE RIVER AT HIGHWAY NO. 872,AB,Active,52.40182,-111.41142,2005,2022,11700,6010,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FC904,REDWILLOW CREEK NEAR RED WILLOW,AB,Discontinued,52.51667,-112.38333,1983,1983,825,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05FD001,RIBSTONE CREEK NEAR EDGERTON,AB,Active,52.75534,-110.48347,1924,2022,2790,985,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FD002,RIBSTONE LAKE NEAR HEATH,AB,Discontinued,52.76667,-110.63333,1925,1936,2660,894,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FD003,RIBSTONE CREEK NEAR RIBSTONE,AB,Discontinued,52.72222,-110.26667,1925,1936,3610,1160,N,Flow,Seasonal,N,N,N,,CALGARY,,N
05FD005,RIBSTONE CREEK NEAR CZAR,AB,Discontinued,52.48806,-110.7375,1968,1991,1830,697,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N
05FD006,COPPER CREEK NEAR CORONATION,AB,Discontinued,52.17972,-111.2375,1978,1991,331,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05FD007,SHORNCLIFFE LAKE NEAR CZAR,AB,Active,52.47236,-110.86361,2009,2022,276,104,N,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
05FE002,BUFFALO CREEK AT HIGHWAY NO. 41,AB,Active,53.00723,-110.86734,1972,2022,714,147,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05FE003,BATTLE RIVER AT HIGHWAY NO. 41,AB,Discontinued,52.99583,-110.85417,1977,1980,17800,8230,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
05FE004,BATTLE RIVER NEAR THE SASKATCHEWAN BOUNDARY,AB,Active,52.85644,-110.01934,1980,2022,25100,9860,R,Flow and Level,Continuous,Y,N,Y,ASSUMED DATUM,REGINA,,N
05FE005,BLACKFOOT CREEK NEAR THE SASKATCHEWAN BOUNDARY,AB,Discontinued,52.95556,-110.00972,1980,1983,705,221,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,REGINA,,N
05GA003,MONITOR CREEK NEAR MONITOR,AB,Active,51.96955,-110.57635,1954,2022,1430,227,R,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05GA004,SOUNDING LAKE NEAR MONITOR,AB,Discontinued,52.15,-110.56667,1956,1968,8220,,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05GA005,GOOSEBERRY LAKE NEAR CONSORT,AB,Discontinued,52.11667,-110.76667,1956,1968,74.6,74.6,,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05GA008,SOUNDING CREEK NEAR OYEN,AB,Active,51.56666,-110.4736,1968,2022,2990,580,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05GA009,KIRKPATRICK LAKE TRIBUTARY NEAR SPONDIN,AB,Discontinued,51.97333,-111.47972,1982,1986,222,211,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05GA010,KILLARNEY LAKE TRIBUTARY NEAR CHAUVIN,AB,Active,52.56523,-110.1484,1982,2022,1010,120,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05GA011,MONITOR CREEK NEAR CONSORT,AB,Discontinued,51.87513,-110.76064,1983,2009,901,42.6,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
05GA012,SOUNDING CREEK NEAR CHINOOK,AB,Active,51.54768,-110.91978,1984,2022,2300,378,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
05GA013,LOYALIST CREEK NEAR CONSORT,AB,Discontinued,52.00111,-110.765,1984,1995,260,124,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AA001,BEAVER RIVER NEAR GOODRIDGE,AB,Active,54.43605,-111.36745,1967,2022,4700,3680,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
06AA002,AMISK RIVER AT HIGHWAY NO. 36,AB,Active,54.47454,-112.01435,1971,2022,2500,1880,N,Flow and Level,Seasonal,N,N,Y,ASSUMED DATUM,CALGARY,,N
06AA003,BEAVER LAKE AT RANGER STATION,AB,Discontinued,54.76111,-111.90139,1972,1995,331,272,N,Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AA004,COLUMBINE CREEK NEAR THE MOUTH,AB,Discontinued,54.35583,-111.13944,1982,1997,241,229,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
06AA901,COLUMBINE CREEK NEAR GLENDON,AB,Discontinued,54.35417,-111.14444,1977,1981,241,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
06AB001,SAND RIVER NEAR THE MOUTH,AB,Active,54.46749,-111.18759,1967,2022,4910,4730,N,Flow and Level,Seasonal,Y,N,Y,ASSUMED DATUM,CALGARY,,N
06AB002,WOLF RIVER AT OUTLET OF WOLF LAKE,AB,Active,54.7128,-111.00227,1968,2022,726,566,N,Flow and Level,Seasonal,N,Y,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AB003,PUNK CREEK NEAR THE MOUTH,AB,Discontinued,54.53889,-111.22778,1981,1991,395,384,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AB004,WOLF LAKE AT OUTLET,AB,Active,54.7128,-111.00227,1993,2022,726,566,,Level,Continuous,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC001,JACKFISH CREEK NEAR LA COREY,AB,Active,54.44199,-110.6867,1972,2022,492,344,N,Flow and Level,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AC002,MOORE LAKE NEAR COLD LAKE,AB,Active,54.50021,-110.5693,1980,2022,42,40.5,N,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC003,HILDA LAKE NEAR COLD LAKE,AB,Active,54.52293,-110.41735,1980,2022,80.7,75.6,N,Level,Seasonal,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC004,ETHEL LAKE NEAR COLD LAKE,AB,Active,54.54471,-110.33614,1992,2022,589,574,N,Level,Continuous,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC005,MARIE LAKE NEAR COLD LAKE,AB,Active,54.59396,-110.30522,1980,2022,469,464,N,Level,Seasonal,N,N,N,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC006,MOOSELAKE RIVER NEAR FRANCHERE,AB,Discontinued,54.32389,-110.96278,1987,1993,1010,627,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AC007,MURIEL LAKE NEAR GURNEYVILLE,AB,Active,54.15892,-110.74616,1982,2022,532,376,N,Level,Continuous,N,N,Y,APPROXIMATE GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AC009,MANATOKAN CREEK NEAR IRON RIVER,AB,Discontinued,54.44972,-110.93694,1981,1991,449,359,R,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AC901,MARIE CREEK BELOW ETHEL LAKE,AB,Discontinued,54.52361,-110.32806,1981,1983,595,,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,ALBERTA ENVIRONMENTAL PROTECTION,Y
06AD006,BEAVER RIVER AT COLD LAKE RESERVE,AB,Active,54.35516,-110.21728,1955,2022,14500,11800,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,CALGARY,,N
06AD013,REITA CREEK NEAR OUTLET OF ANGLING LAKE,AB,Discontinued,54.22917,-110.32917,1981,1991,161,161,N,Flow,Seasonal,N,N,N,ASSUMED DATUM,CALGARY,,N
06AF002,COLD LAKE AT COLD LAKE,AB,Active,54.46622,-110.17192,1954,2022,6520,6260,N,Level,Continuous,N,N,Y,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AF003,PRIMROSE LAKE AT R.C.A.F. TESTING STATION,AB,Discontinued,54.775,-110.06111,1954,1958,3450,3420,,Level,Seasonal,N,N,N,GEODETIC SURVEY OF CANADA DATUM,CALGARY,,N
06AF008,MARTINEAU RIVER ABOVE COLD LAKE,AB,Discontinued,54.68611,-110.02639,1982,1995,5370,5160,N,Flow,Continuous,N,N,N,ASSUMED DATUM,CALGARY,,N
07AA001,MIETTE RIVER NEAR JASPER,AB,Active,52.86412,-118.10717,1913,2022,629,629,N,Flow and Level,Continuous,Y,Y,Y,ASSUMED DATUM,CALGARY,,N
07AA002,ATHABASCA RIVER NEAR JASPER,AB,Active,52.91019,-118.0587,1913,2022,3870,3870,N,Flow and Level,Continuous,N,Y,Y,ASSUMED DATUM,CALGARY,,N
07AA003,ROCKY RIVER AT HAWES,AB,Discontinued,53.14028,-117.97944,1920,1924,1140,1140,N,Flow,Miscellaneous,N,N,N,,CALGARY,,N
07AA004,MALIGNE RIVER NEAR JASPER,AB,Discontinued,52.93083,-118.02611,1972,1997,908,908,N,Flow,Continuous,N,N,N,ASSUMED DATUM,CALGARY,,N
07AA006,ROCKY RIVER AT ROCKY RAPIDS,AB,Discontinued,52.85556,-117.41667,1946,1946,408,408,N,Flow,Miscellaneous,N,N,N,,CALGARY,,N
07AA007,SUNWAPTA RIVER AT ATHABASCA GLACIER,AB,Active,52.21627,-117.23209,1948,2022,29.3,29.3,N,Flow and Level,Seasonal,N,Y,Y,ASSUMED DATUM,CALGARY,,N
07AA008,FIDDLE RIVER AT HIGHWAY NO. 16,AB,Discontinued,53.20972,-117.84722,1962,1965,238,238,N,Flow,Seasonal,N,N,N,,CALGARY,,N
07AA009,WHIRLPOOL RIVER NEAR THE MOUTH,AB,Discontinued,52.72472,-117.92472,1966,1996,598,598,N,Flow,Seasonal,Y,N,N,ASSUMED DATUM,CALGARY,,N
07AA010,FIDDLE RIVER ABOVE MORRIS CREEK,AB,Discontinued,53.17778,-117.83139,1969,1971,203,203,N,Flow,Miscellaneous,Y,N,N,,CALGARY,,N
07AB001,SNAKE INDIAN RIVER NEAR BEDSON,AB,Discontinued,53.1725,-117.99056,1913,1925,1580,1580,N,Flow,Miscellaneous,N,N,N,ASSUMED DATUM,CALGARY,,N
